Entity	Class	Table	Property	Columns	Type	Kind
NetCity.Common.ObjectModel.Nhibernate.Address.City	NetCity.Common.ObjectModel.Nhibernate.Address.City	CITIES	Eos		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.Organizations.EducOrganization, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.Address.City.Eos)	collection
NetCity.Common.ObjectModel.Nhibernate.Address.City	NetCity.Common.ObjectModel.Nhibernate.Address.City	CITIES	Founders		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.Organizations.Founder, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.Address.City.Founders)	collection
NetCity.Common.ObjectModel.Nhibernate.Address.City	NetCity.Common.ObjectModel.Nhibernate.Address.City	CITIES	Availabilityofstreet	AVAILABILITYOFSTREET	Int32	property
NetCity.Common.ObjectModel.Nhibernate.Address.City	NetCity.Common.ObjectModel.Nhibernate.Address.City	CITIES	KladrCode	KLADRCODE	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Address.City	NetCity.Common.ObjectModel.Nhibernate.Address.City	CITIES	Name	NAME	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Address.City	NetCity.Common.ObjectModel.Nhibernate.Address.City	CITIES	Settlementtypeid	SETTLEMENTTYPEID	Int32	property
NetCity.Common.ObjectModel.Nhibernate.Address.City	NetCity.Common.ObjectModel.Nhibernate.Address.City	CITIES	Fias	FiasId	Guid	property
NetCity.Common.ObjectModel.Nhibernate.Address.City	NetCity.Common.ObjectModel.Nhibernate.Address.City	CITIES	AtoType	ATO_TYPEID	NetCity.Common.ObjectModel.Nhibernate.Address.AtoType	many-to-one
NetCity.Common.ObjectModel.Nhibernate.Address.City	NetCity.Common.ObjectModel.Nhibernate.Address.City	CITIES	Province	PROVINCEID	NetCity.Common.ObjectModel.Nhibernate.Address.Province	many-to-one
NetCity.Common.ObjectModel.Nhibernate.Address.City	NetCity.Common.ObjectModel.Nhibernate.Address.City	CITIES	State	STATE_PROVINCEID	NetCity.Common.ObjectModel.Nhibernate.Address.State	many-to-one
NetCity.Common.ObjectModel.Nhibernate.Address.City	NetCity.Common.ObjectModel.Nhibernate.Address.City	CITIES	Parentcityid	PARENTCITYID	NetCity.Common.ObjectModel.Nhibernate.Address.City	many-to-one
NetCity.Common.ObjectModel.Nhibernate.Address.Country	NetCity.Common.ObjectModel.Nhibernate.Address.Country	COUNTRIES	Id	COUNTRYID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.Address.Country	NetCity.Common.ObjectModel.Nhibernate.Address.Country	COUNTRIES	States		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.Address.State, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.Address.Country.States)	collection
NetCity.Common.ObjectModel.Nhibernate.Address.Country	NetCity.Common.ObjectModel.Nhibernate.Address.Country	COUNTRIES	Name	COUNTRYNAME	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Address.CountryOKSM	NetCity.Common.ObjectModel.Nhibernate.Address.CountryOKSM	COUNTRIES_OKSM	Id	ID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.Address.CountryOKSM	NetCity.Common.ObjectModel.Nhibernate.Address.CountryOKSM	COUNTRIES_OKSM	Name	SHORTNAME	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Address.CountryOKSM	NetCity.Common.ObjectModel.Nhibernate.Address.CountryOKSM	COUNTRIES_OKSM	FullName	FULLNAME	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Address.CountryOKSM	NetCity.Common.ObjectModel.Nhibernate.Address.CountryOKSM	COUNTRIES_OKSM	Code	CODE	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Address.CountryOKSM	NetCity.Common.ObjectModel.Nhibernate.Address.CountryOKSM	COUNTRIES_OKSM	Alfa2	ALFA2	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Address.CountryOKSM	NetCity.Common.ObjectModel.Nhibernate.Address.CountryOKSM	COUNTRIES_OKSM	Alfa3	ALFA3	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Address.District	NetCity.Common.ObjectModel.Nhibernate.Address.District	DISTRICTS	Id	DISTRICTID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.Address.District	NetCity.Common.ObjectModel.Nhibernate.Address.District	DISTRICTS	Schools		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.Organizations.School, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.Address.District.Schools)	collection
NetCity.Common.ObjectModel.Nhibernate.Address.District	NetCity.Common.ObjectModel.Nhibernate.Address.District	DISTRICTS	Name	NAME	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Address.District	NetCity.Common.ObjectModel.Nhibernate.Address.District	DISTRICTS	City	CITYID	NetCity.Common.ObjectModel.Nhibernate.Address.City	many-to-one
NetCity.Common.ObjectModel.Nhibernate.Address.Location	NetCity.Common.ObjectModel.Nhibernate.Address.Location	LOCATIONS	Id	LOCATIONID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.Address.Location	NetCity.Common.ObjectModel.Nhibernate.Address.Location	LOCATIONS	ZipCodes		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.Address.ZipCodeInfo, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.Address.Location.ZipCodes)	collection
NetCity.Common.ObjectModel.Nhibernate.Address.Location	NetCity.Common.ObjectModel.Nhibernate.Address.Location	LOCATIONS	Addresses		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.Address.Address, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.Address.Location.Addresses)	collection
NetCity.Common.ObjectModel.Nhibernate.Address.Location	NetCity.Common.ObjectModel.Nhibernate.Address.Location	LOCATIONS	Name	NAME	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Address.Location	NetCity.Common.ObjectModel.Nhibernate.Address.Location	LOCATIONS	KladrCode	KLADRCODE	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Address.Location	NetCity.Common.ObjectModel.Nhibernate.Address.Location	LOCATIONS	Fias	FiasId	Guid	property
NetCity.Common.ObjectModel.Nhibernate.Address.Location	NetCity.Common.ObjectModel.Nhibernate.Address.Location	LOCATIONS	City	CITYID	NetCity.Common.ObjectModel.Nhibernate.Address.City	many-to-one
NetCity.Common.ObjectModel.Nhibernate.Address.Location	NetCity.Common.ObjectModel.Nhibernate.Address.Location	LOCATIONS	AtoType	ATO_TYPEID	NetCity.Common.ObjectModel.Nhibernate.Address.AtoType	many-to-one
NetCity.Common.ObjectModel.Nhibernate.Address.Province	NetCity.Common.ObjectModel.Nhibernate.Address.Province	PROVINCES	Id	PROVINCEID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.Address.Province	NetCity.Common.ObjectModel.Nhibernate.Address.Province	PROVINCES	Cities		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.Address.City, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.Address.Province.Cities)	collection
NetCity.Common.ObjectModel.Nhibernate.Address.Province	NetCity.Common.ObjectModel.Nhibernate.Address.Province	PROVINCES	KladrCode	KLADRCODE	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Address.Province	NetCity.Common.ObjectModel.Nhibernate.Address.Province	PROVINCES	Name	PROVINCENAME	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Address.Province	NetCity.Common.ObjectModel.Nhibernate.Address.Province	PROVINCES	Fias	FiasId	Guid	property
NetCity.Common.ObjectModel.Nhibernate.Address.Province	NetCity.Common.ObjectModel.Nhibernate.Address.Province	PROVINCES	State	STATEID	NetCity.Common.ObjectModel.Nhibernate.Address.State	many-to-one
NetCity.Common.ObjectModel.Nhibernate.Address.State	NetCity.Common.ObjectModel.Nhibernate.Address.State	STATES	Id	STATE_PROVINCEID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.Address.State	NetCity.Common.ObjectModel.Nhibernate.Address.State	STATES	Cities		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.Address.City, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.Address.State.Cities)	collection
NetCity.Common.ObjectModel.Nhibernate.Address.State	NetCity.Common.ObjectModel.Nhibernate.Address.State	STATES	Provinces		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.Address.Province, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.Address.State.Provinces)	collection
NetCity.Common.ObjectModel.Nhibernate.Address.State	NetCity.Common.ObjectModel.Nhibernate.Address.State	STATES	KladrCode	KLADRCODE	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Address.State	NetCity.Common.ObjectModel.Nhibernate.Address.State	STATES	Name	STATEPROVINCENAME	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Address.State	NetCity.Common.ObjectModel.Nhibernate.Address.State	STATES	Fias	FiasId	Guid	property
NetCity.Common.ObjectModel.Nhibernate.Address.State	NetCity.Common.ObjectModel.Nhibernate.Address.State	STATES	Country	COUNTRYID	NetCity.Common.ObjectModel.Nhibernate.Address.Country	many-to-one
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	Id	PROGRAMID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	Limits		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.ProgramLimit, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.AddProgram.Limits)	collection
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	Classes		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.Classes.Class, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.AddProgram.Classes)	collection
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	PaymentTypes		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.AddSchool.AddProgramPaymentType, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.AddProgram.PaymentTypes)	collection
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	Addresses		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.AddSchool.AddProrgamAddress, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.AddProgram.Addresses)	collection
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	ProgramName	PROGRAMNAME	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	Description	DESCRIPTION	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	ProgramContent	PROGRAMCONTENT	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	ProgAttr	PROG_ATTR	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	Created	CREATED	DateTime	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	Adaptation	ADAPTATION	YesNoType	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	DisabilityChildAdapted	DISABILITYCHILDADAPTED	YesNoType	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	AdaptationType	ADAPTATIONTYPE	NHibernate.Type.EnumType`1[[NetCity.Common.ObjectModel.Nhibernate.AddSchool.AdaptationType, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]], NHibernate	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	FederalRequirements	FEDERALREQUIREMENTS	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	Target	TARGET	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	Result	RESULT	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	MaterialBase	MATERIALBASE	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	HealthRequirements	HEALTHREQUIREMENTS	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	AgeMin	AGEMIN	Int32	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	AgeMax	AGEMAX	Int32	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	MinPersons	MINPERSONS	Int32	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	MaxPersons	MAXPERSONS	Int32	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	DurationYear	DURATION_YEAR	Int32	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	DurationMonth	DURATION_MONTH	Int32	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	EducForm	EDUCFORM	NHibernate.Type.EnumType`1[[NetCity.Common.ObjectModel.Nhibernate.AddSchool.AddProgramEducForm, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]], NHibernate	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	SignificantProject	SIGNIFICANTPROJECTID	NHibernate.Type.EnumType`1[[NetCity.Common.ObjectModel.Nhibernate.AddSchool.SignificantProject, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]], NHibernate	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	MedReference	MEDREFERENCE	YesNoType	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	Status	STATUS	NHibernate.Type.EnumType`1[[NetCity.Common.ObjectModel.Nhibernate.AddSchool.AddProgramStatus, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]], NHibernate	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	KeyWord	KEYWORD	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	PfdoId	PFDOID	Int32	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	SeatsNumber	SEATSNUMBER	Int32	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	PfdoNavId	PFDO_NAV_ID	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	PfdoNavStatus	PFDO_NAV_STATUS	Int32	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	PfdoNavDate	PFDO_NAV_DATE	DateTime	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	PfdoNavReason	PFDO_NAV_REASON	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	PfdoInLearnoId	PFDO_INLEARNO_ID	Int32	property
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	School	SCHOOLID	NetCity.Common.ObjectModel.Nhibernate.Organizations.School	many-to-one
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	ProgType	ADDPROGRAMTYPEID	NetCity.Common.ObjectModel.Nhibernate.AddProgramType	many-to-one
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	ProgDirection	DIRECTIONID	NetCity.Common.ObjectModel.Nhibernate.ProgDirection	many-to-one
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	ActivityType	TYPEID	NetCity.Common.ObjectModel.Nhibernate.AddSchool.AddActivityType	many-to-one
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	Attachment	ATTACHMENTID	NetCity.Common.ObjectModel.Nhibernate.FileAttachment	many-to-one
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	Image	IMAGEID	NetCity.Common.ObjectModel.Nhibernate.FileAttachment	many-to-one
NetCity.Common.ObjectModel.Nhibernate.AddProgram	NetCity.Common.ObjectModel.Nhibernate.AddProgram	ADD_PROGRAMS	FullContent	FULLCONTENTID	NetCity.Common.ObjectModel.Nhibernate.FileAttachment	many-to-one
NetCity.Common.ObjectModel.Nhibernate.AddSchool.AddProgramPaymentType	NetCity.Common.ObjectModel.Nhibernate.AddSchool.AddProgramPaymentType	ADDPROGRAMPAYMENTTYPES	Id	ID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.AddSchool.AddProgramPaymentType	NetCity.Common.ObjectModel.Nhibernate.AddSchool.AddProgramPaymentType	ADDPROGRAMPAYMENTTYPES	PaymentType	PAYMENTTYPE	NHibernate.Type.EnumType`1[[NetCity.Common.ObjectModel.Nhibernate.AddSchool.AddProgPaymentType, NetCity.Common, Version=0.11.30.0, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]], NHibernate	property
NetCity.Common.ObjectModel.Nhibernate.AddSchool.AddProgramPaymentType	NetCity.Common.ObjectModel.Nhibernate.AddSchool.AddProgramPaymentType	ADDPROGRAMPAYMENTTYPES	Program	PROGRAMID	NetCity.Common.ObjectModel.Nhibernate.AddProgram	many-to-one
NetCity.Common.ObjectModel.Nhibernate.AddSchool.AddProgramStudentClass	NetCity.Common.ObjectModel.Nhibernate.AddSchool.AddProgramStudentClass	ADDCLS_STUD_DETAILS	PaymentType	PAYMENTTYPE	NHibernate.Type.EnumType`1[[NetCity.Common.ObjectModel.Nhibernate.AddSchool.AddProgPaymentType, NetCity.Common, Version=0.11.30.0, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]], NHibernate	property
NetCity.Common.ObjectModel.Nhibernate.AddSchool.AddProgramStudentClass	NetCity.Common.ObjectModel.Nhibernate.AddSchool.AddProgramStudentClass	ADDCLS_STUD_DETAILS	EnrollReason	ENROLLREASON	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.AddSchool.AddProgramStudentClass	NetCity.Common.ObjectModel.Nhibernate.AddSchool.AddProgramStudentClass	ADDCLS_STUD_DETAILS	DepartReason	DEPARTREASON	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.AddSchool.AddProgramStudent	NetCity.Common.ObjectModel.Nhibernate.AddSchool.AddProgramStudent	ADDCLASSES_STUDENTS	Id	ADDCLSSTUDID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.AddSchool.AddProgramStudent	NetCity.Common.ObjectModel.Nhibernate.AddSchool.AddProgramStudent	ADDCLASSES_STUDENTS	Classes		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.AddSchool.AddProgramStudentClass, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.AddSchool.AddProgramStudent.Classes)	collection
